developer_id,top_companies_faang,top_company_tier_1,top_company_tier_1_names,top_company_tier_1_2yoe,top_company_tier_2,top_company_tier_2_names,top_company_tier_2_2yoe,top_university_us,top_university_us_names,top_university_whole_list,top_university_whole_list_names
3615349,0,0,,0,0,,0,0,,0,
2253474,0,1,IBM;Oracle,0,0,,0,0,,0,
4710030,0,0,,0,0,,0,0,,0,
6590185,0,0,,0,0,,0,0,,0,
4890762,0,0,,0,0,,0,0,,0,
6584726,0,0,,0,0,,0,0,,0,
5970393,0,0,,0,0,,0,0,,0,
1832618,0,0,,0,0,,0,0,,0,
6014977,0,0,,0,0,,0,0,,0,
6584486,0,0,,0,0,,0,0,,0,
4119724,0,0,,0,0,,0,0,,0,
4819350,0,0,,0,0,,0,0,,0,
6566023,0,0,,0,0,,0,0,,0,
3424560,0,0,,0,1,Honeywell,0,0,,0,
6549959,0,0,,0,1,Target,0,0,,0,
6595570,0,0,,0,0,,0,0,,0,
6585618,0,0,,0,0,,0,0,,0,
5502605,0,0,,0,0,,0,0,,0,
6152886,0,0,,0,0,,0,0,,0,
4793574,0,0,,0,0,,0,0,,0,
5713884,0,0,,0,0,,0,0,,0,
5363863,0,0,,0,0,,0,0,,0,
3363735,0,0,,0,0,,0,0,,0,
2712667,1,1,Amazon,0,0,,0,0,,0,
6534750,0,0,,0,0,,0,0,,0,
5975736,0,0,,0,0,,0,0,,0,
4271673,0,0,,0,0,,0,0,,0,
6389940,0,0,,0,0,,0,0,,0,
6586117,0,0,,0,0,,0,0,,0,
6591087,0,0,,0,0,,0,0,,0,
3250082,0,0,,0,0,,0,0,,0,
5704194,0,0,,0,0,,0,0,,0,
4638425,0,0,,0,0,,0,0,,0,
5877568,0,0,,0,0,,0,0,,0,
6586416,0,0,,0,0,,0,0,,0,
6581515,0,0,,0,0,,0,0,,0,
6541512,0,0,,0,0,,0,0,,0,
3237046,0,0,,0,0,,0,0,,0,
2956360,0,0,,0,0,,0,0,,0,
5289495,0,0,,0,0,,0,0,,0,
4152886,0,0,,0,0,,0,0,,0,
6230028,0,0,,0,0,,0,0,,0,
5370902,0,0,,0,0,,0,0,,0,
6608943,0,0,,0,0,,0,0,,0,
5788307,0,0,,0,0,,0,0,,0,
6587067,0,0,,0,0,,0,0,,0,
4636094,0,0,,0,0,,0,0,,0,
6589745,0,0,,0,0,,0,0,,0,
3978066,0,0,,0,1,Raytheon Technologies,0,0,,0,
5483931,0,0,,0,0,,0,0,,0,
6586601,0,0,,0,0,,0,0,,0,
1593477,0,0,,0,0,,0,0,,0,
5235556,0,0,,0,1,Citigroup,0,0,,0,
6534577,0,0,,0,0,,0,0,,0,
5894081,0,0,,0,0,,0,0,,0,
5962454,0,0,,0,0,,0,0,,0,
3104343,0,0,,0,0,,0,0,,0,
5820124,0,1,Microsoft;IBM,0,0,,0,0,,0,
5688848,0,0,,0,0,,0,0,,0,
6033747,0,0,,0,0,,0,0,,0,
6590789,0,0,,0,0,,0,0,,0,
5575947,0,0,,0,0,,0,0,,0,
6589270,0,0,,0,0,,0,0,,0,
2519213,0,0,,0,0,,0,0,,0,
3167256,0,0,,0,0,,0,0,,0,
1524924,0,1,Paypal,0,0,,0,0,,0,
6585627,0,0,,0,0,,0,0,,0,
6582722,0,0,,0,0,,0,0,,0,
3929917,0,1,IBM,0,0,,0,0,,0,
1180101,0,1,Oracle,1,0,,0,0,,0,
4523665,0,1,JPMorgan Chase,0,0,,0,0,,0,
1528672,0,0,,0,0,,0,0,,0,
5718026,0,0,,0,0,,0,0,,0,
5776106,0,0,,0,0,,0,0,,0,
5382805,0,0,,0,0,,0,0,,0,
4209184,0,0,,0,0,,0,0,,0,
4251133,0,0,,0,0,,0,0,,0,
4221036,0,0,,0,0,,0,0,,0,
1593085,0,1,Oracle,0,0,,0,0,,0,
5538298,0,0,,0,0,,0,0,,0,
6538096,0,0,,0,0,,0,0,,0,
5706314,0,0,,0,0,,0,0,,0,
4853328,0,0,,0,0,,0,0,,0,
4996264,0,0,,0,0,,0,0,,0,
4605795,0,0,,0,0,,0,0,,0,
3152586,0,0,,0,0,,0,0,,0,
2510293,0,0,,0,0,,0,0,,0,
4323359,0,0,,0,0,,0,0,,0,
4124214,0,0,,0,0,,0,0,,0,
1151347,0,0,,0,0,,0,0,,0,
6487105,0,0,,0,0,,0,0,,0,
5185484,0,0,,0,0,,0,0,,0,
5885914,0,0,,0,0,,0,0,,0,
6520069,0,0,,0,0,,0,0,,0,
4739378,1,1,Amazon,0,0,,0,0,,0,
5447432,0,0,,0,0,,0,0,,0,
5894999,0,0,,0,0,,0,0,,0,
6612320,0,0,,0,0,,0,0,,0,
4553711,0,0,,0,0,,0,0,,0,
6236884,0,0,,0,0,,0,0,,0,
4315034,0,0,,0,0,,0,0,,0,
4206916,0,0,,0,0,,0,0,,0,
5049677,0,0,,0,0,,0,0,,0,
2480231,0,1,Databricks;Snowflake,1,0,,0,0,,0,
6223652,0,0,,0,0,,0,0,,0,
5234063,0,0,,0,0,,0,0,,1,"University of Texas, Austin"
6582316,0,0,,0,0,,0,0,,0,
4926672,0,0,,0,0,,0,0,,0,
6478854,0,0,,0,0,,0,0,,0,
2440396,0,0,,0,0,,0,0,,0,
5576144,0,0,,0,0,,0,0,,0,
5782365,0,1,Morgan Stanley,0,0,,0,0,,0,
5227951,0,1,IBM;Oracle,0,0,,0,0,,0,
956560,1,1,Amazon,0,0,,0,0,,0,
4078284,0,0,,0,0,,0,0,,0,
6254531,0,0,,0,0,,0,0,,0,
1904972,0,0,,0,0,,0,0,,0,
2662777,0,0,,0,0,,0,0,,0,
4136895,0,0,,0,0,,0,0,,0,
6584025,0,0,,0,0,,0,0,,0,
5074886,0,0,,0,0,,0,0,,0,
6585631,0,0,,0,0,,0,0,,0,
4088565,0,0,,0,0,,0,0,,0,
6255019,0,0,,0,0,,0,0,,0,
6584793,0,0,,0,0,,0,0,,0,
6567161,0,0,,0,0,,0,0,,0,
4148708,0,0,,0,0,,0,0,,0,
4474622,0,0,,0,0,,0,0,,0,
6531020,0,0,,0,0,,0,0,,0,
3725835,0,0,,0,0,,0,0,,0,
6579568,0,0,,0,1,Target,0,0,,0,
6586172,1,1,Google (Alphabet),0,0,,0,0,,0,
5036756,0,0,,0,0,,0,0,,0,
5341867,0,0,,0,0,,0,0,,0,
4532728,0,0,,0,0,,0,0,,0,
4841275,0,0,,0,0,,0,0,,0,
5142032,0,1,Cisco,0,0,,0,0,,0,
5816897,0,0,,0,0,,0,0,,0,
6586324,0,0,,0,0,,0,0,,0,
5645759,0,0,,0,0,,0,0,,0,
6460177,0,0,,0,0,,0,0,,0,
4680696,0,0,,0,0,,0,0,,0,
3571018,0,1,Salesforce,0,0,,0,0,,0,
2963055,0,0,,0,0,,0,0,,0,
4521374,0,0,,0,0,,0,0,,0,
5085294,0,0,,0,0,,0,0,,0,
5002327,0,0,,0,0,,0,0,,0,
6605192,0,1,Intel,1,0,,0,0,,0,
6398197,0,0,,0,0,,0,0,,0,
6583674,0,1,Visa,1,1,Siemens,0,0,,0,
6543221,0,0,,0,0,,0,0,,0,
5648436,0,0,,0,0,,0,0,,0,
2255108,0,0,,0,0,,0,0,,0,
3229140,0,0,,0,0,,0,0,,0,
4378572,0,0,,0,0,,0,0,,0,
6585455,0,0,,0,0,,0,0,,0,
4727947,0,0,,0,0,,0,0,,0,
4550783,0,0,,0,0,,0,0,,0,
4743800,0,0,,0,0,,0,0,,0,
5919146,0,0,,0,0,,0,0,,0,
5282920,0,0,,0,0,,0,0,,0,
4982199,0,0,,0,0,,0,0,,0,
5706549,0,0,,0,0,,0,0,,0,
4225386,0,0,,0,0,,0,0,,0,
2242128,0,0,,0,0,,0,0,,0,
5756017,0,0,,0,0,,0,0,,0,
6582161,0,0,,0,0,,0,0,,0,
5398783,0,0,,0,0,,0,0,,0,
1325059,0,0,,0,0,,0,0,,0,
6477619,0,0,,0,0,,0,0,,0,
5634250,0,0,,0,0,,0,0,,0,
6535288,0,0,,0,0,,0,0,,0,
1576759,0,1,IBM,0,0,,0,0,,0,
5933252,0,0,,0,0,,0,0,,0,
5545111,0,0,,0,0,,0,0,,0,
3637155,0,0,,0,0,,0,0,,0,
5448261,0,0,,0,0,,0,0,,0,
6478721,0,0,,0,0,,0,0,,0,
4846100,0,1,IBM,0,0,,0,0,,0,
5853485,0,0,,0,0,,0,0,,0,
5916296,0,0,,0,0,,0,0,,0,
6585495,0,0,,0,0,,0,0,,0,
1438938,0,0,,0,0,,0,0,,0,
2055135,0,0,,0,0,,0,0,,0,
6611820,0,0,,0,0,,0,0,,0,
2060487,0,0,,0,0,,0,0,,0,
6387157,0,0,,0,0,,0,0,,0,
3130431,0,1,Epic Games,0,0,,0,0,,0,
6608445,0,0,,0,0,,0,0,,0,
6185034,0,0,,0,0,,0,0,,0,
1662189,0,1,NVIDIA;Adobe;Intel,1,0,,0,0,,0,
6585723,0,0,,0,0,,0,0,,0,
6588572,0,0,,0,0,,0,0,,0,
6585694,0,0,,0,0,,0,0,,0,
4979902,0,0,,0,0,,0,0,,0,
6584154,0,0,,0,0,,0,0,,0,
5275593,0,0,,0,0,,0,0,,0,
4578440,0,0,,0,0,,0,0,,0,
5673560,0,0,,0,0,,0,0,,0,
6076229,1,1,Amazon,0,0,,0,0,,0,
1502947,0,0,,0,0,,0,0,,0,
4112639,0,0,,0,0,,0,0,,0,
6530541,0,0,,0,0,,0,0,,0,
4256070,0,0,,0,0,,0,0,,0,
4707237,0,0,,0,0,,0,0,,0,
5694322,0,0,,0,0,,0,0,,0,
5809413,0,0,,0,0,,0,0,,0,
5703681,0,0,,0,0,,0,0,,0,
6584030,0,0,,0,0,,0,0,,0,
4097732,0,0,,0,0,,0,0,,0,
498999,0,0,,0,0,,0,0,,0,
5015093,0,0,,0,0,,0,0,,0,
6585288,0,0,,0,0,,0,0,,0,
5788491,0,0,,0,0,,0,0,,0,
4992326,0,0,,0,0,,0,0,,0,
5254266,0,0,,0,0,,0,0,,0,
4280065,1,1,Amazon,1,0,,0,0,,0,
6587055,0,0,,0,0,,0,0,,0,
4847674,0,0,,0,0,,0,0,,0,
4384098,1,1,Amazon,1,0,,0,0,,0,
6586793,0,1,Splunk;Snowflake;Cisco,0,0,,0,0,,0,
6567908,0,0,,0,0,,0,0,,0,
4112427,0,1,Intel,1,0,,0,0,,0,
3552711,0,0,,0,0,,0,0,,0,
3774222,1,1,Apple;IBM;LinkedIn,0,0,,0,0,,0,
4931858,0,0,,0,0,,0,0,,0,
5402802,0,0,,0,0,,0,0,,0,
6363812,0,0,,0,0,,0,0,,0,
502858,0,0,,0,1,Citigroup,1,0,,0,
3923034,1,1,Amazon;Qualcomm,1,0,,0,0,,0,
6484158,0,0,,0,0,,0,0,,0,
6585578,0,0,,0,0,,0,0,,0,
1185324,0,1,VMware,1,0,,0,0,,0,
6186744,0,0,,0,0,,0,0,,0,
5015764,0,1,Oracle;LinkedIn,0,0,,0,0,,0,
5056197,0,0,,0,0,,0,0,,0,
4758638,0,0,,0,0,,0,0,,0,
3460898,0,0,,0,0,,0,0,,0,
6309549,0,0,,0,0,,0,0,,0,
4699893,0,0,,0,0,,0,0,,0,
4848565,0,0,,0,0,,0,0,,0,
2984975,0,0,,0,0,,0,0,,0,
6584732,0,0,,0,0,,0,0,,0,
6582410,0,0,,0,0,,0,0,,0,
5184804,0,0,,0,0,,0,0,,0,
6495694,0,0,,0,0,,0,0,,0,
2814916,0,0,,0,0,,0,0,,0,
3843615,0,0,,0,0,,0,0,,0,
2724970,0,0,,0,0,,0,0,,0,
1354085,0,1,Adobe,0,0,,0,0,,0,
2472279,1,1,Amazon,0,0,,0,0,,0,
6331729,0,0,,0,0,,0,0,,0,
1888718,1,1,Google (Alphabet);Microsoft,1,0,,0,0,,0,
6584960,0,0,,0,0,,0,0,,0,
2631899,0,1,IBM,1,0,,0,0,,0,
3387144,0,0,,0,0,,0,0,,0,
3890101,0,0,,0,0,,0,0,,0,
1984837,0,0,,0,0,,0,0,,0,
3927997,0,0,,0,1,Boeing,1,0,,0,
5238918,0,0,,0,0,,0,0,,0,
6570181,0,0,,0,0,,0,0,,0,
4575922,0,0,,0,0,,0,0,,0,
5283202,0,0,,0,0,,0,0,,0,
4092907,0,0,,0,0,,0,0,,0,
5541954,0,0,,0,0,,0,0,,0,
389946,0,0,,0,0,,0,0,,0,
3048686,0,0,,0,0,,0,0,,0,
5572141,0,0,,0,0,,0,0,,0,
6583727,0,0,,0,0,,0,0,,0,
6459787,0,0,,0,0,,0,0,,0,
4555590,0,1,Uber,0,0,,0,0,,0,
2487850,0,0,,0,0,,0,0,,0,
6577991,0,0,,0,0,,0,0,,0,
1272774,0,1,Coinbase,1,0,,0,0,,0,
3214857,0,0,,0,0,,0,0,,0,
4136345,0,0,,0,0,,0,0,,0,
4416490,0,0,,0,0,,0,0,,0,
6541283,0,0,,0,0,,0,0,,0,
6604482,0,0,,0,0,,0,0,,0,
6579874,0,0,,0,0,,0,0,,0,
6603372,0,0,,0,0,,0,0,,0,
5940430,0,0,,0,0,,0,0,,0,
1752082,0,1,JPMorgan Chase,0,0,,0,0,,0,
3726513,0,1,Qualcomm,0,0,,0,0,,0,
5999031,0,0,,0,0,,0,0,,0,
5301692,0,0,,0,0,,0,0,,0,
4721557,0,0,,0,0,,0,0,,0,
5402853,0,0,,0,0,,0,0,,0,
1121609,0,1,Oracle,0,0,,0,0,,0,
5622315,0,0,,0,0,,0,0,,0,
4326483,0,0,,0,0,,0,0,,0,
4999841,0,1,Microsoft,0,0,,0,0,,0,
6595583,0,0,,0,0,,0,0,,0,
6586810,0,0,,0,1,ADP,0,0,,0,
4540829,0,0,,0,0,,0,0,,0,
6566939,0,0,,0,0,,0,0,,0,
5237989,0,0,,0,0,,0,0,,0,
6445786,0,0,,0,0,,0,0,,0,
3593669,0,0,,0,0,,0,0,,0,
4778639,0,0,,0,0,,0,0,,0,
5511430,0,0,,0,0,,0,0,,0,
4481701,0,0,,0,0,,0,0,,0,
6167209,0,0,,0,0,,0,0,,0,
4351092,0,1,Qualcomm,0,0,,0,0,,0,
6608935,0,1,Microsoft,1,0,,0,0,,0,
6227368,0,0,,0,0,,0,0,,0,
6584314,0,0,,0,0,,0,0,,0,
2750369,0,1,Cisco,0,0,,0,0,,0,
5055711,0,0,,0,0,,0,0,,0,
3426303,0,1,IBM;GitLab,0,0,,0,0,,0,
2303075,0,0,,0,0,,0,0,,0,
6608522,0,0,,0,0,,0,0,,0,
6321275,0,0,,0,0,,0,0,,0,
6604054,0,0,,0,0,,0,0,,0,
4611869,0,0,,0,0,,0,0,,0,
5016446,0,0,,0,0,,0,0,,0,
6574420,0,1,IBM;VMware,0,0,,0,0,,0,
4073994,0,0,,0,0,,0,0,,0,
4668284,0,0,,0,0,,0,0,,0,
6500398,0,0,,0,0,,0,0,,0,
5359246,0,0,,0,0,,0,0,,0,
6112283,0,0,,0,0,,0,0,,0,
2835527,0,0,,0,0,,0,0,,0,
3346596,0,0,,0,0,,0,0,,0,
3267980,0,0,,0,0,,0,0,,0,
3485465,0,0,,0,0,,0,0,,0,
6601290,0,0,,0,0,,0,0,,0,
2463665,0,1,Microsoft,0,0,,0,0,,0,
4969957,0,0,,0,0,,0,0,,0,
1222678,0,0,,0,0,,0,0,,0,
6050808,0,0,,0,0,,0,0,,0,
4350765,0,0,,0,0,,0,0,,0,
6589345,0,0,,0,0,,0,0,,0,
3666176,0,0,,0,0,,0,0,,0,
6578033,0,0,,0,0,,0,0,,0,
4063674,0,0,,0,0,,0,0,,0,
3518213,0,0,,0,0,,0,0,,0,
6049100,0,0,,0,0,,0,0,,0,
6584388,0,0,,0,0,,0,0,,0,
6587327,0,0,,0,0,,0,0,,0,
983247,0,1,Oracle,1,0,,0,0,,0,
5549508,0,0,,0,0,,0,0,,0,
6579351,0,0,,0,0,,0,0,,0,
6561641,0,0,,0,0,,0,0,,0,
6590533,0,1,IBM,1,0,,0,0,,0,
6478291,0,0,,0,0,,0,0,,0,
6586015,0,0,,0,0,,0,0,,0,
4515909,0,0,,0,0,,0,0,,0,
6583804,0,0,,0,0,,0,0,,0,
2989375,0,0,,0,0,,0,0,,0,
5159850,0,0,,0,0,,0,0,,0,
1528534,0,0,,0,0,,0,0,,0,
4696230,0,0,,0,0,,0,0,,0,
714426,0,0,,0,0,,0,0,,0,
6437917,0,0,,0,0,,0,0,,0,
6589469,0,0,,0,0,,0,0,,0,
6592881,0,0,,0,1,Walmart,0,0,,0,
3457346,0,1,IBM,1,0,,0,0,,0,
4220262,0,0,,0,0,,0,0,,0,
4778821,0,0,,0,0,,0,0,,0,
6586534,0,0,,0,0,,0,0,,0,
4303755,0,1,Microsoft,0,0,,0,0,,0,
6488765,0,0,,0,0,,0,0,,0,
5811254,0,0,,0,0,,0,0,,0,
6444614,1,1,Amazon,1,0,,0,0,,0,
6525292,0,0,,0,0,,0,0,,0,
4744758,0,0,,0,0,,0,0,,0,
6590523,0,0,,0,0,,0,0,,0,
1039778,0,0,,0,0,,0,0,,0,
1563573,0,0,,0,0,,0,0,,0,
5815536,0,0,,0,0,,0,0,,0,
6593520,0,0,,0,0,,0,0,,0,
4456368,0,0,,0,0,,0,0,,0,
5735559,0,0,,0,0,,0,0,,0,
6583877,0,0,,0,0,,0,0,,0,
6582310,0,0,,0,0,,0,0,,0,
5317581,0,0,,0,0,,0,0,,0,
4106027,0,0,,0,0,,0,0,,0,
4025103,0,0,,0,0,,0,0,,0,
5197853,0,1,VMware,0,0,,0,0,,0,
6586127,0,1,IBM,0,0,,0,0,,0,
5174322,0,0,,0,0,,0,0,,0,
3278760,0,0,,0,0,,0,0,,0,
3883910,0,0,,0,0,,0,0,,0,
4893568,0,0,,0,0,,0,0,,0,
5301595,0,0,,0,0,,0,0,,0,
6588891,0,0,,0,0,,0,0,,0,
5255973,0,0,,0,0,,0,0,,0,
4294563,0,0,,0,0,,0,0,,0,
6065966,0,0,,0,0,,0,0,,0,
6593713,1,1,Microsoft;Bank of America,1,0,,0,0,,0,
6484886,0,0,,0,0,,0,0,,0,
6076298,0,0,,0,0,,0,0,,0,
6213658,0,0,,0,0,,0,0,,0,
5063196,0,0,,0,0,,0,0,,0,
6553323,0,0,,0,0,,0,0,,0,
4606626,0,0,,0,0,,0,0,,0,
4732185,0,0,,0,0,,0,0,,0,
6585678,0,1,Goldman Sachs,0,0,,0,0,,0,
1654494,0,0,,0,0,,0,0,,0,
3462026,0,0,,0,0,,0,0,,0,
1192451,0,0,,0,0,,0,0,,0,
6221184,0,0,,0,0,,0,0,,0,
3533546,0,0,,0,0,,0,0,,0,
6427639,0,0,,0,0,,0,0,,0,
6001365,0,0,,0,0,,0,0,,0,
4672097,0,0,,0,0,,0,0,,0,
5624317,0,0,,0,0,,0,0,,0,
6055353,1,1,Google (Alphabet),0,0,,0,0,,0,
5544986,0,0,,0,0,,0,0,,0,
2519247,0,0,,0,0,,0,0,,0,
1537694,0,0,,0,0,,0,0,,0,
4278310,0,0,,0,0,,0,0,,0,
636735,0,0,,0,0,,0,0,,0,
6584085,0,0,,0,0,,0,0,,0,
4058866,0,0,,0,0,,0,0,,0,
5102259,0,1,Bank of America,1,0,,0,0,,0,
6423227,0,0,,0,0,,0,0,,0,
4418968,0,0,,0,0,,0,0,,0,
5620728,0,0,,0,0,,0,0,,0,
5042766,0,0,,0,0,,0,0,,0,
5910951,0,0,,0,0,,0,0,,0,
6461226,0,0,,0,0,,0,0,,0,
4113221,0,1,NVIDIA,0,0,,0,0,,0,
4547580,0,1,ServiceNow,0,0,,0,0,,0,
6590209,0,0,,0,0,,0,0,,0,
6415013,0,0,,0,0,,0,0,,0,
6588422,0,0,,0,0,,0,0,,0,
6574685,0,0,,0,0,,0,0,,0,
6170068,0,0,,0,0,,0,0,,0,
6588551,0,0,,0,0,,0,0,,0,
1021353,0,1,Paypal;Snowflake;MuleSoft;Oracle;Amazon;IBM;SAP,0,0,,0,0,,0,
4270189,0,0,,0,0,,0,0,,0,
2326232,0,0,,0,0,,0,0,,0,
6356716,0,0,,0,0,,0,0,,0,
6600358,0,0,,0,0,,0,0,,0,
6575610,0,0,,0,0,,0,0,,0,
581653,0,0,,0,0,,0,0,,0,
6602265,0,0,,0,0,,0,0,,0,
6612083,0,0,,0,0,,0,0,,0,
6594112,0,0,,0,0,,0,0,,0,
5683540,0,0,,0,0,,0,0,,0,
6603349,0,0,,0,0,,0,0,,0,
6262827,0,0,,0,0,,0,0,,0,
3346731,0,0,,0,0,,0,0,,0,
4764077,0,0,,0,0,,0,0,,0,
4064483,0,0,,0,0,,0,0,,0,
4280350,0,0,,0,0,,0,0,,0,
6565458,0,0,,0,0,,0,0,,0,
6530384,0,0,,0,0,,0,0,,0,
6447028,0,0,,0,1,Siemens,0,0,,0,
5381972,0,0,,0,0,,0,0,,0,
4834948,0,0,,0,0,,0,0,,0,
6586471,0,0,,0,0,,0,0,,0,
4657387,1,1,Amazon,0,0,,0,0,,0,
5471497,0,0,,0,0,,0,0,,0,
5953495,0,0,,0,0,,0,0,,0,
6583867,0,0,,0,0,,0,0,,0,
4812365,0,0,,0,0,,0,0,,0,
6583980,0,0,,0,1,Hewlett Packard Enterprise (HPE),1,0,,0,
1810631,1,1,Apple,0,0,,0,0,,0,
5903632,0,0,,0,0,,0,0,,0,
6543329,0,0,,0,0,,0,0,,0,
5576783,0,0,,0,0,,0,0,,0,
6506060,0,0,,0,0,,0,0,,0,
6544208,0,0,,0,0,,0,0,,0,
4729738,0,0,,0,0,,0,0,,0,
1412685,0,1,Ubisoft,1,0,,0,0,,0,
6311778,0,0,,0,0,,0,0,,0,
5781464,0,0,,0,0,,0,0,,0,
4121429,0,1,Anthropic;Shopify,0,0,,0,0,,0,
3133250,0,0,,0,0,,0,0,,0,
3297320,0,0,,0,0,,0,0,,0,
3913050,0,0,,0,0,,0,0,,0,
6266466,0,0,,0,0,,0,0,,0,
5281565,0,0,,0,1,Broadcom,0,0,,0,
6348774,0,1,Databricks,0,0,,0,0,,0,
6584869,0,0,,0,0,,0,0,,0,
4220468,0,0,,0,0,,0,0,,0,
3099169,0,0,,0,0,,0,0,,0,
6581191,0,0,,0,0,,0,0,,0,
6148537,0,0,,0,0,,0,0,,0,
2730805,0,0,,0,0,,0,0,,0,
3883184,0,0,,0,0,,0,0,,0,
5569583,0,0,,0,0,,0,0,,0,
5949425,0,0,,0,0,,0,0,,0,
966611,0,1,Adobe;Cisco;SAP,1,0,,0,0,,0,
5357721,0,0,,0,0,,0,0,,0,
6586811,0,0,,0,0,,0,0,,0,
1970862,0,1,ServiceNow;VMware,1,0,,0,0,,0,
3255303,0,0,,0,0,,0,0,,0,
4967960,0,0,,0,0,,0,0,,0,
2628479,1,1,Apple;Paypal,0,0,,0,0,,0,
6083875,0,0,,0,0,,0,0,,0,
5755681,0,0,,0,0,,0,0,,0,
6587120,0,1,Snowflake,0,0,,0,0,,0,
6107092,0,0,,0,0,,0,0,,0,
5404256,0,0,,0,0,,0,0,,0,
6583254,0,1,Microsoft,0,0,,0,0,,0,
2519249,0,1,Amazon,0,0,,0,0,,0,
4394571,0,0,,0,0,,0,0,,0,
3821616,0,0,,0,0,,0,0,,0,
5829973,0,0,,0,0,,0,0,,0,
4716984,0,0,,0,0,,0,0,,0,
6491827,0,0,,0,0,,0,0,,0,
6583149,0,0,,0,0,,0,0,,0,
4462896,0,0,,0,0,,0,0,,0,
3942053,0,0,,0,0,,0,0,,0,
6586854,0,0,,0,0,,0,0,,0,
4924464,0,0,,0,0,,0,0,,0,
1499148,0,0,,0,0,,0,0,,0,
5802370,0,0,,0,0,,0,0,,0,
5945042,0,0,,0,0,,0,0,,0,
4398568,0,0,,0,0,,0,0,,0,
3795985,0,0,,0,0,,0,0,,0,
5820211,0,0,,0,0,,0,0,,0,
6608301,0,0,,0,0,,0,0,,0,
5729768,0,0,,0,0,,0,0,,0,
1933453,0,1,Mastercard;Splunk,0,0,,0,0,,1,King's College London (United Kingdom)
6583646,0,0,,0,0,,0,0,,0,
6213811,0,0,,0,0,,0,0,,0,
5091587,0,0,,0,0,,0,0,,0,
5818355,0,0,,0,0,,0,0,,0,
6584470,0,0,,0,0,,0,0,,0,
6345915,0,0,,0,0,,0,0,,0,
5772767,0,0,,0,0,,0,0,,0,
6564537,0,0,,0,0,,0,0,,0,
5049950,0,0,,0,0,,0,0,,0,
5809520,0,0,,0,0,,0,0,,0,
5028424,0,0,,0,0,,0,0,,0,
1955269,0,0,,0,0,,0,0,,0,
6590317,0,0,,0,0,,0,0,,0,
5493574,0,0,,0,0,,0,0,,0,
4222898,0,0,,0,0,,0,0,,0,
6198028,0,0,,0,0,,0,0,,0,
4219772,0,0,,0,0,,0,0,,0,
6601896,0,0,,0,0,,0,0,,0,
5470535,1,1,Apple,1,0,,0,0,,0,
6584027,0,0,,0,0,,0,0,,0,
5460305,0,0,,0,0,,0,0,,0,
6417719,0,0,,0,0,,0,0,,0,
943520,0,0,,0,0,,0,0,,0,
6582446,0,1,Mastercard,0,0,,0,0,,0,
4475453,0,0,,0,0,,0,0,,0,
5892465,0,1,Amazon,0,0,,0,0,,0,
3812591,0,0,,0,0,,0,0,,0,
4613704,0,0,,0,0,,0,0,,0,
6589514,0,0,,0,0,,0,0,,0,
4357199,0,0,,0,0,,0,0,,0,
3855844,0,0,,0,0,,0,0,,0,
5884860,0,1,Oracle,0,0,,0,0,,0,
5597112,0,0,,0,0,,0,0,,0,
5268543,0,0,,0,0,,0,0,,0,
2302641,0,1,Oracle,1,1,Siemens,0,0,,0,
3578970,0,0,,0,0,,0,0,,0,
6609616,0,0,,0,0,,0,0,,0,
4075900,0,1,IBM;Cisco,0,0,,0,0,,0,
5276171,0,1,IBM,0,0,,0,0,,0,
5054213,0,1,Cisco,1,0,,0,0,,0,
6441139,0,0,,0,0,,0,0,,0,
1412250,0,0,,0,0,,0,0,,0,
6584398,0,1,Microsoft,1,0,,0,0,,0,
4771543,0,0,,0,0,,0,0,,0,
6017744,0,0,,0,0,,0,0,,0,
6569838,0,0,,0,0,,0,0,,0,
409240,0,1,IBM,1,0,,0,0,,0,
6577461,0,0,,0,0,,0,0,,0,
1208201,0,1,Alibaba;GitLab;HashiCorp;Amazon,0,0,,0,0,,0,
6602771,0,0,,0,0,,0,0,,0,
6581979,0,1,Oracle,1,0,,0,0,,0,
4103950,0,1,Oracle,0,0,,0,0,,0,
4818535,0,0,,0,0,,0,0,,0,
4059290,0,0,,0,0,,0,0,,0,
1188585,0,0,,0,0,,0,0,,0,
6053724,0,0,,0,0,,0,0,,0,
5940003,0,0,,0,0,,0,0,,0,
6601870,0,0,,0,0,,0,0,,0,
5914695,0,0,,0,0,,0,0,,0,
2508765,0,0,,0,0,,0,0,,0,
5781339,0,0,,0,0,,0,0,,0,
3570588,0,1,IBM,0,1,Guidewire,0,0,,0,
6602765,0,0,,0,0,,0,0,,0,
2377165,0,1,Akamai,1,0,,0,0,,0,
6541811,0,0,,0,0,,0,0,,0,
6338426,0,0,,0,0,,0,0,,0,
3936086,0,0,,0,0,,0,0,,0,
5969219,0,1,Microsoft,0,0,,0,0,,0,
6588450,0,0,,0,0,,0,0,,0,
5466740,0,0,,0,0,,0,0,,0,
4048346,0,1,IBM,0,0,,0,0,,0,
1458070,0,0,,0,0,,0,0,,0,
4090387,0,0,,0,0,,0,0,,0,
4478242,0,1,IBM,0,0,,0,0,,0,
5801514,0,0,,0,0,,0,0,,0,
6599043,0,0,,0,0,,0,0,,0,
6072174,0,0,,0,0,,0,0,,0,
6488175,0,1,Morgan Stanley,1,0,,0,0,,0,
6583409,0,0,,0,0,,0,0,,0,
4097583,0,0,,0,0,,0,0,,0,
6585071,0,0,,0,0,,0,0,,0,
